ax_mean,ax_std,ax_min,ax_max,ax_median,ax_iqr,ax_rms,ax_range,ax_skew,ax_kurt,ay_mean,ay_std,ay_min,ay_max,ay_median,ay_iqr,ay_rms,ay_range,ay_skew,ay_kurt,az_mean,az_std,az_min,az_max,az_median,az_iqr,az_rms,az_range,az_skew,az_kurt,amag_mean,amag_std,amag_min,amag_max,amag_median,amag_iqr,amag_rms,amag_range,amag_skew,amag_kurt,amag_halfdiff,jerk_mean,jerk_std,jerk_rms,dyn_mean,dyn_std,dyn_rms,dyn_max,dyn_range,dyn_halfdiff,dyn_skew,dyn_kurt,amag_peakcount,dyn_peakcount,pow_0.0_0.5,pow_0.5_3.0,pow_3.0_10.0,dyn_pow_0.0_0.3,dyn_pow_0.3_1.0,dyn_pow_1.0_3.0,dyn_pow_3.0_8.0,dyn_pow_8.0_15.0,avert_mean,avert_std,avert_rms,avert_peakcount,ahoriz_mean,ahoriz_std,ahoriz_rms,ahoriz_peakcount,avert_to_ahoriz_ratio,p_mean,p_std,p_min,p_max,p_median,p_iqr,p_range,p_skew,p_kurt,dpdt_mean,dpdt_std,p_slope,h_mean,h_std,h_min,h_max,h_range,h_slope,dhdt_mean,dhdt_std,dhdt_maxabs,plateau_frac,dhdt_zcr_ps,runlen_climb_s,runlen_descent_s,amag_thirddiff,amag_ma10_mean,amag_ma10_std,amag_ma10_range,amag_ma10_thirddiff,amag_var10_mean,amag_var10_iqr,p_ma30_mean,p_ma30_std,p_ma30_slope,p_ma30_dt1_mean,p_ma30_dt1_std,p_ma30_dt1_posfrac,amag_ratio_0.5_3__0_0.5,dyn_ratio_1_3__0.3_1,dyn_thirddiff,h_thirddiff,ax_r_mean,ax_r_std,ax_r_iqr,ax_r_rms,ax_r_range,ay_r_mean,ay_r_std,ay_r_iqr,ay_r_rms,ay_r_range,az_r_mean,az_r_std,az_r_iqr,az_r_rms,az_r_range,amag_r_mean,amag_r_std,amag_r_iqr,amag_r_rms,amag_r_range,p_r_mean,p_r_std,p_r_iqr,expected,y_true
-2.35794020,0.05083941,-2.90024996,-1.82547867,-2.35930657,0.04510852,2.35848808,1.07477117,0.02521369,43.42313766,9.14920330,0.04659216,8.94329166,9.34370232,9.14936924,0.05808983,9.14932156,0.40041128,-0.07964703,1.91386175,-2.68831658,0.05129665,-3.22547317,-2.46000981,-2.68677545,0.05647012,2.68880606,0.76546317,-1.74459982,20.67104721,9.82342434,0.05070723,9.59951210,10.20667553,9.82552242,0.05860314,9.82355499,0.60716379,0.49851063,5.85183096,0.00318935,2.12030768,3.53023767,3.53025436,-0.00546269,0.05139791,0.05168739,0.37181765,0.59529340,0.01479616,0.40996587,5.15113354,25.00000000,27.00000000,0.00162858,0.55542165,0.08838946,0.00989360,0.00304215,0.54590040,0.03760124,0.08455959,-0.00007327,0.04747323,0.04747328,26.00000000,0.04477355,0.04565516,0.06394579,11.00000000,0.74239886,1010.33489990,0.01994770,1010.29309082,1010.37902832,1010.33300781,0.02203088,0.08593136,0.30653393,-0.37172279,-0.00067538,0.06824063,-0.00014028,1.55075514,0.16654675,1.18241966,1.89987648,0.71745676,0.00117127,0.00517870,0.14962544,0.41870338,0.94000000,0.30000001,0.40000001,0.40000001,0.00091362,9.82269955,0.00073992,0.00368966,0.00003834,0.00254383,0.00023054,1010.35443115,0.00762427,0.00233464,0.00230659,0.00281746,0.75999999,341.04693604,179.44583130,0.01722334,0.00199363,-0.00733342,0.07794915,0.08248960,0.56771225,0.55367237,0.09037393,0.05313211,0.05867972,0.56217051,0.36855748,0.04742906,0.05119089,0.05499998,0.30059302,0.39164218,1.10333979,0.09124428,0.09669661,1.12559640,0.63358784,0.23765989,0.00012182,0.00013454,0.00013438,0
-2.35734439,0.05228366,-2.56645918,-2.12053537,-2.35643768,0.05581995,2.35792398,0.44592389,-0.01093831,2.07479548,9.14927101,0.04528996,8.99763012,9.30143166,9.14921474,0.05496125,9.14938354,0.30380225,-0.03954338,0.61740285,-2.68557143,0.06464871,-2.91626263,-2.43011475,-2.68684363,0.07207790,2.68634939,0.48614803,0.43851140,2.62149000,9.82270718,0.04383589,9.68294048,9.99402523,9.82372189,0.05805480,9.82280445,0.31108496,-0.09341303,0.40253496,0.00322321,2.02719808,2.76636243,2.76636267,0.00049074,0.04328011,0.04328289,0.16660641,0.30488169,0.00227135,-0.09273364,0.32232729,27.00000000,26.00000000,0.00224314,0.52856392,0.08492686,0.00062545,0.00512052,0.52202547,0.06128540,0.12885320,0.00010318,0.04116152,0.04116165,26.00000000,0.05803679,0.03897262,0.06990803,37.00000000,0.58879709,1010.36743164,0.03069376,1010.29309082,1010.42590332,1010.36993408,0.04701131,0.13279465,-0.37499422,-0.39038870,0.00704713,0.07201938,0.00631733,1.27908134,0.25626257,0.79117018,1.89987648,1.10870624,-0.05274366,-0.04004822,0.16377062,0.34843448,0.92000002,0.00000000,0.40000001,0.40000001,0.00375213,9.82254696,0.00046015,0.00248777,-0.00005607,0.00199475,0.00032798,1010.38024902,0.01162909,0.00396241,0.00390368,0.00173602,1.00000000,235.63558960,101.94766235,0.00254043,-0.32299101,-0.00733342,0.07794915,0.08248960,0.56771225,0.55367237,0.09037393,0.05313211,0.05867972,0.56217051,0.36855748,0.04742906,0.05119089,0.05499998,0.30059302,0.39164218,1.10333979,0.09124428,0.09669661,1.12559640,0.63358784,0.23785861,0.00018745,0.00028710,0.00032627,0
-2.37932062,0.09653551,-2.75793314,-1.91112006,-2.37824535,0.10783429,2.38127828,0.84681314,-0.02217392,1.23200524,9.04802990,0.14785187,8.49743366,9.68951225,9.07089329,0.19685279,9.04923820,1.19207835,-0.10227657,0.82670301,-3.00610733,0.28287461,-3.62990189,-2.43011475,-3.00215769,0.54190058,3.01938725,1.19978726,-0.03824907,-1.46298361,9.83158493,0.12586543,9.32330513,10.45370102,9.82886696,0.10445686,9.83238983,1.13039601,0.38892230,4.00188589,0.01056237,4.50170708,6.57708168,6.57708359,0.00217043,0.12375594,0.12377497,0.62599313,1.15471125,-0.00261847,0.20299649,4.00626659,94.00000000,100.00000000,0.01667344,0.43328264,0.18232964,0.00565763,0.09402055,0.34060106,0.11342774,0.11893453,0.00122923,0.11651339,0.11651987,97.00000000,0.10770551,0.08385517,0.13649970,79.00000000,0.85362732,1010.41259766,0.04459660,1010.31561279,1010.51116943,1010.40167236,0.06655444,0.19557634,0.20032589,-0.80332071,0.00107433,0.07377169,-0.00226083,0.90192097,0.37232110,0.07913143,1.71193326,1.63280177,0.01887500,-0.00172514,0.20211539,0.47311503,0.83333331,0.29166666,2.40000010,1.20000005,0.01160370,9.82893753,0.00528178,0.02516668,0.00737892,0.01597871,0.02651711,1010.38000488,0.03007512,-0.00343552,-0.00432636,0.00645089,0.37500000,25.98639488,3.62262368,-0.00131012,0.41965955,-0.00733342,0.07794915,0.08248960,0.56771225,0.55367237,0.09037393,0.05313211,0.05867972,0.56217051,0.36855748,0.04742906,0.05119089,0.05499998,0.30059302,0.39164218,1.10333979,0.09124428,0.09669661,1.12559640,0.63358784,0.23813450,0.00027236,0.00040645,0.00087368,0
-2.38443875,0.09979352,-2.75793314,-1.91112006,-2.38250637,0.11053470,2.38652611,0.84681314,0.02590558,1.20746315,9.02686024,0.15161735,8.49743366,9.68951225,9.03180790,0.19877182,9.02813339,1.19207835,0.18878432,1.01204753,-3.07222700,0.26208502,-3.62990189,-2.51375604,-3.14042115,0.49334854,3.08338571,1.11614609,0.24923442,-1.31638277,9.83318138,0.13604599,9.32330513,10.45370102,9.82935143,0.12015133,9.83412266,1.13039601,0.33994281,3.12682533,0.00888690,4.98147774,7.09853888,7.09853888,-0.00286378,0.13458756,0.13461801,0.62599313,1.15471125,0.00982878,0.28359619,3.04542112,80.00000000,77.00000000,0.01836115,0.41562700,0.19801007,0.00831088,0.08830816,0.32903603,0.12276701,0.12420351,0.00113874,0.12594256,0.12594771,85.00000000,0.11392863,0.08851574,0.14427325,65.00000000,0.87298036,1010.41479492,0.04681841,1010.31561279,1010.51116943,1010.40728760,0.07430174,0.19557634,0.10979532,-0.94025952,-0.00187587,0.07502157,-0.00479489,0.88378531,0.39087006,0.07913143,1.71193326,1.63280177,0.04003077,0.01139273,0.20285822,0.47311503,0.83999997,0.34999999,2.40000010,1.20000005,0.01169694,9.83017635,0.00492506,0.02516668,0.00335352,0.01874391,0.02554458,1010.37689209,0.03207986,-0.00484445,-0.00543897,0.00650720,0.25000000,22.63621140,3.72599840,0.01660917,0.63838667,-0.00733342,0.07794915,0.08248960,0.56771225,0.55367237,0.09037393,0.05313211,0.05867972,0.56217051,0.36855748,0.04742906,0.05119089,0.05499998,0.30059302,0.39164218,1.10333979,0.09124428,0.09669661,1.12559640,0.63358784,0.23814777,0.00028592,0.00045377,0.00042628,0
-2.48698401,0.34718925,-3.71790767,-1.54341304,-2.40083551,0.30774441,2.51110148,2.17449474,-0.92896384,0.54628408,9.01556969,0.24691650,8.03205585,10.23099518,8.99986076,0.28864273,9.01895046,2.19893956,0.29531163,1.39673603,-3.00209737,0.28692895,-3.62990189,-2.17419696,-3.00208521,0.48598441,3.01577806,1.45570493,0.18039456,-0.96123308,9.83266735,0.24630453,8.70785713,11.00885582,9.83458424,0.25531533,9.83575153,2.30099821,0.12860057,2.02945638,-0.00839645,7.79781294,10.51026630,10.51028824,0.00172858,0.24119228,0.24119848,1.22203946,2.29928994,-0.01168137,0.10201488,1.81292570,83.00000000,81.00000000,0.03330398,0.66435206,0.12078274,0.01486245,0.16404210,0.51182318,0.09897804,0.07053439,-0.00008490,0.21979855,0.21979856,80.00000000,0.19591554,0.13135450,0.23587476,63.00000000,0.93184435,1010.30316162,0.12562795,1009.97686768,1010.48931885,1010.33367920,0.11751859,0.51242530,-1.07962286,0.44889095,-0.01571950,0.08045448,-0.01577870,1.81551337,1.04897559,0.26177496,4.54046154,4.27868652,0.13174756,0.13899021,0.27496397,0.76562667,0.69166666,0.37500000,3.79999995,0.60000002,0.00264304,9.83386803,0.00690913,0.04546723,0.00508446,0.06110290,0.06977814,1010.27252197,0.09686413,-0.01377650,-0.01156200,0.00634622,0.00000000,19.94813156,3.12007213,-0.01184848,1.90460515,-0.00733342,0.07794915,0.08248960,0.56771225,0.55367237,0.09037393,0.05313211,0.05867972,0.56217051,0.36855748,0.04742906,0.05119089,0.05499998,0.30059302,0.39164218,1.10333979,0.09124428,0.09669661,1.12559640,0.63358784,0.23746626,0.00076722,0.00071770,0.02201188,0
-2.43092608,0.31402802,-3.71790767,-1.54341304,-2.37386775,0.27071321,2.45112538,2.17449474,-1.06782353,1.52271950,9.04362488,0.24615148,8.03205585,10.23099518,9.01976871,0.29480043,9.04697418,2.19893956,0.27710244,1.57891643,-3.00240397,0.27614716,-3.62990189,-2.17419696,-2.99999881,0.45035404,3.01507664,1.45570493,0.12613173,-0.85174823,9.84290695,0.25226146,8.70785713,11.00885582,9.84148693,0.26134241,9.84613895,2.30099821,0.12578200,2.12114787,0.01056381,8.05406570,10.77997780,10.77997971,0.00323349,0.24513775,0.24515907,1.22203934,2.29928994,0.02216109,0.20815718,1.94058621,71.00000000,69.00000000,0.03708895,0.66311556,0.11773114,0.00734962,0.17153414,0.51252180,0.09607534,0.07282835,0.00573848,0.22258469,0.22265866,65.00000000,0.20756753,0.13418332,0.24716277,56.00000000,0.90085840,1010.31787109,0.08871339,1010.06475830,1010.48931885,1010.33367920,0.11021108,0.42454028,-0.97047049,0.95963889,-0.02208243,0.08064276,-0.01274850,1.69286549,0.74072081,0.26177496,3.80650783,3.54473281,0.10644352,0.13959585,0.26442713,0.76562667,0.69000000,0.40000001,2.59999990,0.60000002,0.01838252,9.83323288,0.00682940,0.04540531,0.00399667,0.06144414,0.06464518,1010.27478027,0.08781815,-0.01504504,-0.01257391,0.00640748,0.00000000,17.87905884,2.98787093,0.02353672,1.26326776,-0.00733342,0.07794915,0.08248960,0.56771225,0.55367237,0.09037393,0.05313211,0.05867972,0.56217051,0.36855748,0.04742906,0.05119089,0.05499998,0.30059302,0.39164218,1.10333979,0.09124428,0.09669661,1.12559640,0.63358784,0.23755595,0.00054178,0.00067307,0.06101767,0
-2.62871552,0.37870917,-3.71790767,-1.54341304,-2.65261006,0.56675112,2.65585494,2.17449474,0.01895658,-0.56142598,9.03183937,0.29711598,8.03205585,10.23099518,9.03330994,0.40330926,9.03672504,2.19893956,0.02583193,0.19753098,-2.81222296,0.22641043,-3.59077382,-2.17419696,-2.80177140,0.30918396,2.82132220,1.41657674,-0.22103025,-0.04310787,9.82758331,0.30728608,8.70785713,11.00885582,9.82245445,0.40552375,9.83238697,2.30099821,0.06463219,0.34757629,-0.04120989,8.99540710,12.37496567,12.37496948,-0.00487208,0.30003470,0.30007428,1.22213221,2.29923487,-0.04187884,0.05627514,0.26885930,58.00000000,57.00000000,0.04858134,0.75271797,0.09925644,0.00607280,0.41121116,0.37770486,0.08877534,0.03704844,-0.00378445,0.27103552,0.27106196,54.00000000,0.23486546,0.13240208,0.26961470,54.00000000,1.00536788,1010.08160400,0.18854713,1009.77453613,1010.34350586,1010.06225586,0.39283153,0.56893784,-0.10866640,-1.53276646,-0.02243643,0.08805365,-0.03080612,3.66582751,1.57454884,1.47896731,6.23018932,4.75122213,0.25726038,0.21517120,0.31397021,0.76562667,0.56999999,0.44999999,3.79999995,1.00000000,0.00134594,9.83560562,0.00842962,0.05391319,0.00121633,0.09761998,0.02107249,1010.15496826,0.05192796,-0.00833296,-0.00882403,0.00810771,0.08000000,15.49397373,0.91851795,-0.01510816,3.54284120,-0.00733342,0.07794915,0.08248960,0.56771225,0.55367237,0.09037393,0.05313211,0.05867972,0.56217051,0.36855748,0.04742906,0.05119089,0.05499998,0.30059302,0.39164218,1.10333979,0.09124428,0.09669661,1.12559640,0.63358784,0.23611304,0.00115148,0.00239906,0.06877252,0
-2.71964669,0.44056627,-3.71790767,-1.54341304,-2.81743097,0.73324692,2.75510025,2.17449474,0.30268744,-0.91451883,9.01544952,0.32904688,8.03205585,10.23099518,9.01218033,0.44835451,9.02145195,2.19893956,0.12077243,0.06086694,-2.79577613,0.22132072,-3.59077382,-2.21706200,-2.78708839,0.27259490,2.80452251,1.37371182,-0.41953012,0.50714844,9.83514118,0.33542958,8.70785713,11.00885582,9.85066414,0.44362316,9.84086037,2.30099821,0.06209335,0.29155236,-0.02597819,8.84780884,11.94557190,11.94558716,-0.01891757,0.32826772,0.32881236,1.20570004,2.30900669,0.00346174,0.10847296,0.25684956,28.00000000,27.00000000,0.03235287,0.70493609,0.15997018,0.00844174,0.39571494,0.32428566,0.15431663,0.04345226,-0.00139402,0.29363891,0.29364222,24.00000000,0.23946999,0.14027232,0.27752873,28.00000000,1.05806053,1010.16979980,0.12187508,1009.97686768,1010.34350586,1010.20208740,0.24041547,0.36663014,-0.18821689,-1.62287307,-0.02539564,0.08281151,-0.03738416,2.92939949,1.01770258,1.47896731,4.54046154,3.06149435,0.31217259,0.20375822,0.33864754,0.76562667,0.60000002,0.50000000,3.79999995,0.60000002,-0.01901545,9.83867836,0.00735557,0.03766159,0.00588316,0.10233600,0.01340804,1010.15692139,0.02934615,-0.00995074,-0.01104941,0.00545076,0.00000000,21.78898239,0.81949306,0.01378124,2.10936904,-0.00733342,0.07794915,0.08248960,0.56771225,0.55367237,0.09037393,0.05313211,0.05867972,0.56217051,0.36855748,0.04742906,0.05119089,0.05499998,0.30059302,0.39164218,1.10333979,0.09124428,0.09669661,1.12559640,0.63358784,0.23665157,0.00074430,0.00146824,0.00591875,0
-2.49598026,0.25244054,-3.20858645,-1.76640332,-2.49975920,0.35585576,2.50871348,1.44218326,-0.02848438,-0.29752731,9.06924915,0.28527173,8.13253403,9.93727112,9.08267403,0.40946037,9.07373428,1.80473661,-0.12996323,-0.25461799,-2.83786082,0.23771289,-3.80957985,-1.86011040,-2.83593249,0.32912669,2.84779930,1.94946933,-0.03475058,0.28138757,9.83088303,0.29999503,8.81730461,10.73164654,9.85229492,0.42456001,9.83545971,1.91434169,-0.14821665,-0.27383938,-0.01795069,10.16086197,14.06613445,14.06614971,-0.01980892,0.30006301,0.30071616,0.94287246,2.11954713,0.03036989,-0.26602718,0.00965522,56.00000000,52.00000000,0.03986485,0.67593056,0.08510623,0.01008435,0.24259748,0.46009448,0.05525357,0.08448865,-0.00090278,0.27081615,0.27081764,60.00000000,0.24679253,0.13043243,0.27914006,44.00000000,0.97018552,1010.11187744,0.19467269,1009.77453613,1010.50048828,1010.12469482,0.32897982,0.72590584,-0.06856138,-1.02968490,0.01683484,0.12156691,0.02419553,3.41283894,1.62565899,0.16850252,6.23018932,6.06168652,-0.20204836,-0.13330132,0.50757122,1.64661443,0.53333336,0.41666666,2.40000010,3.59999990,-0.00185689,9.83117867,0.00862573,0.04426576,-0.00991963,0.09096078,0.01419052,1010.04821777,0.08663034,-0.01095740,-0.01129931,0.01200493,0.21666667,16.95555115,1.89653456,0.07075311,-3.59482241,-0.00733342,0.07794915,0.08248960,0.56771225,0.55367237,0.09037393,0.05313211,0.05867972,0.56217051,0.36855748,0.04742906,0.05119089,0.05499998,0.30059302,0.39164218,1.10333979,0.09124428,0.09669661,1.12559640,0.63358784,0.23629805,0.00118888,0.00200911,0.43321052,0
-2.39117002,0.21612193,-3.09570289,-1.61019909,-2.39748812,0.29083946,2.40091705,1.48550391,0.01461291,0.11642468,9.09566784,0.28562221,8.13253403,10.02624130,9.10951900,0.40227315,9.10015106,1.89370739,-0.13302712,-0.21688394,-2.85849953,0.23374873,-3.80957985,-1.86011040,-2.85698843,0.32159588,2.86804080,1.94946933,0.00741838,0.56256419,9.83426189,0.30017835,8.81730461,10.73164654,9.85977459,0.42954594,9.83884239,1.91434169,-0.16742252,-0.30720356,-0.03128630,11.01912689,14.73669529,14.73670387,0.01223169,0.29938212,0.29963186,0.94287246,1.92649388,-0.03837191,-0.08613469,-0.21952781,43.00000000,49.00000000,0.01132031,0.67486721,0.07989542,0.00523383,0.22674124,0.44975597,0.04474702,0.12307826,0.00229878,0.27262992,0.27263960,48.00000000,0.25277245,0.13633931,0.28719735,36.00000000,0.94931096,1010.19964600,0.19050261,1009.43054199,1010.50048828,1010.21777344,0.21330252,1.06992900,-1.59800029,3.75148344,-0.02267567,0.19084629,0.00311473,2.68029165,1.59090948,0.16850252,9.10419178,8.93568993,-0.02598708,0.03358059,0.97229087,3.27026677,0.47999999,0.30000001,2.40000010,2.59999990,-0.01776526,9.82923126,0.00709634,0.04210997,-0.00518643,0.08345365,0.00946047,1009.96527100,0.13420820,-0.02271049,-0.02219541,0.01573281,0.18000001,59.61562729,1.98356497,-0.03465417,-0.93205619,-0.00733342,0.07794915,0.08248960,0.56771225,0.55367237,0.09037393,0.05313211,0.05867972,0.56217051,0.36855748,0.04742906,0.05119089,0.05499998,0.30059302,0.39164218,1.10333979,0.09124428,0.09669661,1.12559640,0.63358784,0.23683381,0.00116342,0.00130266,0.67762071,0
-2.37880635,0.22256851,-3.03729057,-1.76640332,-2.39098382,0.31989583,2.38919568,1.27088726,0.08980366,-0.36988983,9.08203888,0.26800269,8.13253403,9.71481133,9.10481930,0.37618452,9.08599281,1.58227730,-0.30187130,-0.18995169,-2.85599470,0.22913891,-3.47277546,-2.25454164,-2.84758496,0.35398197,2.86517191,1.21823394,-0.09437738,-0.65703344,9.81793594,0.28437203,8.81730461,10.50954342,9.85417366,0.41525057,9.82205296,1.69223940,-0.29425886,-0.24357507,0.00877308,11.38996983,15.07905293,15.07908630,-0.00577481,0.27896705,0.27902684,0.71820861,1.70182323,0.01295158,-0.30494118,-0.11909854,22.00000000,22.00000000,0.00907105,0.71129924,0.07300607,0.00163785,0.22850908,0.48609996,0.03000365,0.13913700,-0.00620857,0.25738311,0.25745800,26.00000000,0.26693866,0.11488853,0.29061249,20.00000000,0.88591510,1010.22424316,0.08308655,1010.08184814,1010.36926270,1010.22760010,0.15241903,0.28741378,-0.23959766,-1.17092907,0.02916903,0.10846489,0.01761834,2.47470069,0.69377267,1.26365566,3.66353893,2.39988327,-0.14711584,-0.11906575,0.37069842,0.98485404,0.62000000,0.50000000,1.60000002,2.59999990,-0.03483315,9.82687569,0.00757394,0.04210997,-0.00882487,0.08326130,0.00884988,1010.00537109,0.06970925,-0.02410781,-0.02247634,0.00464009,0.00000000,78.41418457,2.12726760,-0.02652181,-1.04877150,-0.00733342,0.07794915,0.08248960,0.56771225,0.55367237,0.09037393,0.05313211,0.05867972,0.56217051,0.36855748,0.04742906,0.05119089,0.05499998,0.30059302,0.39164218,1.10333979,0.09124428,0.09669661,1.12559640,0.63358784,0.23698410,0.00050742,0.00093084,0.05550994,0
-2.39141417,0.19660425,-3.09570289,-1.61019909,-2.40827394,0.26805764,2.39948201,1.48550391,0.22198965,0.23808998,9.08736324,0.25005549,8.13253403,10.02624130,9.09617519,0.32762492,9.09080315,1.89370739,-0.11732483,0.15314792,-2.85494137,0.19310680,-3.47277546,-2.25454164,-2.84959435,0.26966372,2.86146474,1.21823394,-0.09416348,-0.13391495,9.82438183,0.26404142,8.81730461,10.73164654,9.83870602,0.36234522,9.82792950,1.91434169,-0.13513738,0.02081866,0.00494736,10.28298283,13.80131149,13.80131149,-0.00020997,0.25945491,0.25945500,0.94287270,1.92648733,0.00246647,-0.13865161,0.12413490,61.00000000,63.00000000,0.00523657,0.67855012,0.10891870,0.00171362,0.27799469,0.39822757,0.07355846,0.09137927,-0.00017749,0.23923059,0.23923066,66.00000000,0.21577956,0.11777417,0.24582835,55.00000000,0.97316140,1009.88146973,0.50863254,1009.15100098,1010.50048828,1010.14019775,1.09624922,1.34944379,-0.47411945,-1.58797348,-0.03220736,0.17086656,-0.05819843,5.33786917,4.24862528,0.16850252,11.43986893,11.27136612,0.48615187,0.31617805,1.00121236,3.27026677,0.55000001,0.20833333,5.40000010,2.59999990,-0.00981080,9.82595825,0.00658703,0.04210997,-0.00533896,0.07415295,0.02354496,1009.77020264,0.25130245,-0.03566897,-0.03391780,0.01398365,0.00000000,129.57916260,1.43250060,-0.00610462,8.50544453,-0.00733342,0.07794915,0.08248960,0.56771225,0.55367237,0.09037393,0.05313211,0.05867972,0.56217051,0.36855748,0.04742906,0.05119089,0.05499998,0.30059302,0.39164218,1.10333979,0.09124428,0.09669661,1.12559640,0.63358784,0.23489091,0.00310627,0.00669490,0.36780298,0
-2.39235783,0.18591250,-3.09570289,-1.59862924,-2.40761232,0.24216247,2.39957070,1.49707377,0.24636394,0.85425365,9.08660221,0.25740108,8.15067482,10.02624130,9.09350777,0.33285221,9.09024715,1.87556708,-0.05880395,0.19125053,-2.84980369,0.18639381,-3.47277546,-2.03883171,-2.84791112,0.24400170,2.85589290,1.43394387,0.02208824,0.61277819,9.82210350,0.27005908,8.81730461,10.73164654,9.83712959,0.36980838,9.82581520,1.91434169,-0.11323337,0.06418998,0.00696958,9.97121239,13.45424175,13.45424271,0.01321046,0.26595727,0.26628515,0.94374734,1.90115213,-0.02626381,-0.07214425,0.09969740,53.00000000,52.00000000,0.00694250,0.68288165,0.11248101,0.00595650,0.31677252,0.36286205,0.08324838,0.06688727,-0.00399170,0.24298392,0.24301670,56.00000000,0.19941756,0.11926734,0.23236191,48.00000000,1.04585433,1009.72326660,0.53960770,1009.15100098,1010.50048828,1009.40301514,1.10355258,1.34944379,0.19452396,-1.83138454,-0.05457717,0.17554331,-0.08133341,6.65957928,4.50730896,0.16850252,11.43986893,11.27136612,0.67937946,0.44090346,1.04651511,3.27026677,0.54000002,0.10000000,5.40000010,1.60000002,0.00827827,9.82447338,0.00598221,0.02812887,-0.00398044,0.07040096,0.02333033,1009.63592529,0.23981066,-0.04117953,-0.03649907,0.01387995,0.00000000,98.36248779,1.14549720,-0.04901021,9.30358505,-0.00733342,0.07794915,0.08248960,0.56771225,0.55367237,0.09037393,0.05313211,0.05867972,0.56217051,0.36855748,0.04742906,0.05119089,0.05499998,0.30059302,0.39164218,1.10333979,0.09124428,0.09669661,1.12559640,0.63358784,0.23392461,0.00329544,0.00673950,0.10698426,0
-2.39525366,0.19711441,-3.09570289,-1.61019909,-2.40528154,0.25650793,2.40335083,1.48550391,0.12871023,0.62872279,9.09101105,0.27849102,8.15067482,10.02624130,9.10265350,0.36386281,9.09527588,1.87556708,-0.06012826,-0.03953201,-2.86158657,0.19121659,-3.47277546,-2.25454164,-2.85713911,0.25390831,2.86796808,1.21823394,-0.11764394,0.27330756,9.83055496,0.29252350,8.81730461,10.73164654,9.85326481,0.40266943,9.83490562,1.91434169,-0.10920729,-0.15710129,0.02418560,11.35253716,15.25582886,15.25584412,-0.02856695,0.29413471,0.29551867,0.94062030,1.99173188,0.07266148,-0.13385749,-0.01231016,22.00000000,28.00000000,0.00602734,0.66757029,0.13982981,0.01334029,0.22318134,0.43481326,0.08954913,0.09760778,0.00109282,0.26345262,0.26345488,24.00000000,0.20942344,0.12387086,0.24331495,24.00000000,1.08277309,1010.13031006,0.37124661,1009.21502686,1010.50048828,1010.24707031,0.27382019,1.28540945,-1.32862914,0.39304069,-0.10769265,0.21976987,-0.08588111,3.25963092,3.10073090,0.16850252,10.90473938,10.73623753,0.71732062,0.70574731,1.32496524,3.27026677,0.40000001,0.10000000,3.40000010,1.60000002,0.04065492,9.82674026,0.00593050,0.02736934,0.00510091,0.08177540,0.01238878,1009.81811523,0.10008323,-0.03398422,-0.03435090,0.01371423,0.00000000,110.75711060,1.94825101,0.10879879,4.29074001,-0.00733342,0.07794915,0.08248960,0.56771225,0.55367237,0.09037393,0.05313211,0.05867972,0.56217051,0.36855748,0.04742906,0.05119089,0.05499998,0.30059302,0.39164218,1.10333979,0.09124428,0.09669661,1.12559640,0.63358784,0.23641035,0.00226724,0.00167225,0.30144173,0
-2.64297247,0.42011678,-3.89850473,-1.59862924,-2.52081776,0.52854007,2.67615438,2.29987550,-0.81863093,0.00855439,9.04483795,0.26753008,7.72775602,10.02624130,9.05317116,0.33205342,9.04879379,2.29848528,-0.33212435,0.92223579,-2.78042793,0.22241546,-3.44108963,-2.03883171,-2.80421257,0.28070080,2.78930950,1.40225804,0.33421609,0.12464277,9.83622837,0.26707774,8.94237041,10.69100857,9.83957386,0.34641701,9.83985329,1.74863875,-0.13846725,0.08263179,0.01874623,9.76012611,12.99949551,12.99949646,-0.00861808,0.26309684,0.26323795,0.78248608,1.66346538,0.03056360,-0.25621274,0.26090321,77.00000000,67.00000000,0.05313583,0.63989812,0.09808772,0.00404606,0.36191756,0.31827921,0.07953533,0.07269897,0.00292802,0.23597552,0.23599368,72.00000000,0.22404927,0.12706709,0.25757352,60.00000000,0.91621876,1009.15454102,0.51789808,1008.43463135,1010.38024902,1009.18023682,0.50708485,1.94566011,0.94143355,0.47307202,-0.05685280,0.18735886,-0.06479056,11.41157246,4.32728004,1.17198539,17.42876434,16.25677872,0.54139137,0.55970675,1.05253601,3.27026677,0.41666666,0.04166667,6.19999981,2.00000000,0.01968341,9.83203316,0.01217038,0.04831265,0.01887433,0.06800662,0.01422949,1009.36431885,0.23094884,-0.03178573,-0.02835667,0.02370378,0.20833333,12.04268456,0.87942469,0.04006826,8.50536156,-0.00733342,0.07794915,0.08248960,0.56771225,0.55367237,0.09037393,0.05313211,0.05867972,0.56217051,0.36855748,0.04742906,0.05119089,0.05499998,0.30059302,0.39164218,1.10333979,0.09124428,0.09669661,1.12559640,0.63358784,0.23045117,0.00316285,0.00309682,0.50764358,0
